name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,from_biway
North 13th Avenue,1070,5665447,653,135,1,115.3444507,1,25,,residential,6,"LINESTRING (-112.0892058 33.4637363, -112.0892011 33.4642523, -112.0891991 33.4647736)",1
North 13th Avenue,1071,5665447,135,653,1,115.3444507,1,25,,residential,6,"LINESTRING (-112.0891991 33.4647736, -112.0892011 33.4642523, -112.0892058 33.4637363)",1
North 13th Avenue,1072,5665447,135,1583,1,118.6249158,1,25,,residential,6,"LINESTRING (-112.0891991 33.4647736, -112.0892156 33.4652843, -112.0892183 33.4656959, -112.0892217 33.4658402)",1
North 13th Avenue,1073,5665447,1583,135,1,118.6249158,1,25,,residential,6,"LINESTRING (-112.0892217 33.4658402, -112.0892183 33.4656959, -112.0892156 33.4652843, -112.0891991 33.4647736)",1
North 13th Avenue,1074,5665447,1583,654,1,105.2420244,1,25,,residential,6,"LINESTRING (-112.0892217 33.4658402, -112.0892215 33.4659601, -112.089217 33.4663283, -112.0892247 33.4667866)",1
North 13th Avenue,1075,5665447,654,1583,1,105.2420244,1,25,,residential,6,"LINESTRING (-112.0892247 33.4667866, -112.089217 33.4663283, -112.0892215 33.4659601, -112.0892217 33.4658402)",1
North 13th Avenue,1076,5665447,654,271,1,76.74067957,1,25,,residential,6,"LINESTRING (-112.0892247 33.4667866, -112.0891734 33.4672944, -112.0891358 33.4674722)",1
North 13th Avenue,1077,5665447,271,654,1,76.74067957,1,25,,residential,6,"LINESTRING (-112.0891358 33.4674722, -112.0891734 33.4672944, -112.0892247 33.4667866)",1
North 13th Avenue,1078,5665447,271,1101,1,46.33368042,1,25,,residential,6,"LINESTRING (-112.0891358 33.4674722, -112.0890854 33.4676855, -112.0891259 33.4678819)",1
North 13th Avenue,1079,5665447,1101,271,1,46.33368042,1,25,,residential,6,"LINESTRING (-112.0891259 33.4678819, -112.0890854 33.4676855, -112.0891358 33.4674722)",1
North 13th Avenue,1080,5665456,565,655,1,190.6942459,1,25,,residential,6,"LINESTRING (-112.0892333 33.4569751, -112.0891971 33.457008, -112.0891707 33.457038, -112.0891536 33.4570578, -112.0891434 33.4570858, -112.0891491 33.4585954, -112.0891494 33.4586652)",1
North 13th Avenue,1081,5665456,655,565,1,190.6942459,1,25,,residential,6,"LINESTRING (-112.0891494 33.4586652, -112.0891491 33.4585954, -112.0891434 33.4570858, -112.0891536 33.4570578, -112.0891707 33.457038, -112.0891971 33.457008, -112.0892333 33.4569751)",1
North 13th Avenue,1082,5665456,655,230,1,112.6176561,1,25,,residential,6,"LINESTRING (-112.0891494 33.4586652, -112.0891517 33.4587749, -112.0891602 33.45917, -112.0891648 33.4596779)",1
North 13th Avenue,1083,5665456,230,655,1,112.6176561,1,25,,residential,6,"LINESTRING (-112.0891648 33.4596779, -112.0891602 33.45917, -112.0891517 33.4587749, -112.0891494 33.4586652)",1
North 13th Avenue,1084,5665456,230,329,1,112.2990706,1,25,,residential,6,"LINESTRING (-112.0891648 33.4596779, -112.0891695 33.4601838, -112.0891741 33.4606878)",1
North 13th Avenue,1085,5665456,329,230,1,112.2990706,1,25,,residential,6,"LINESTRING (-112.0891741 33.4606878, -112.0891695 33.4601838, -112.0891648 33.4596779)",1
North 13th Avenue,1086,5665463,29,656,1,101.565542,1,25,,residential,6,"LINESTRING (-112.0891143 33.4533074, -112.0891151 33.4537575, -112.0891158 33.4542208)",1
North 13th Avenue,1087,5665463,656,29,1,101.565542,1,25,,residential,6,"LINESTRING (-112.0891158 33.4542208, -112.0891151 33.4537575, -112.0891143 33.4533074)",1
North 13th Avenue,1088,5665463,656,578,1,98.98580903,1,25,,residential,6,"LINESTRING (-112.0891158 33.4542208, -112.0891165 33.4546489, -112.0891172 33.455111)",1
North 13th Avenue,1089,5665463,578,656,1,98.98580903,1,25,,residential,6,"LINESTRING (-112.0891172 33.455111, -112.0891165 33.4546489, -112.0891158 33.4542208)",1
North Dayton Street,1090,5666491,282,292,1,201.894151,1,25,,residential,6,"LINESTRING (-112.0596827 33.465739, -112.0596805 33.4658249, -112.0596808 33.4658548, -112.0596756 33.4661726, -112.0596705 33.4664886, -112.0596531 33.4675545)",1
North Dayton Street,1091,5666491,292,282,1,201.894151,1,25,,residential,6,"LINESTRING (-112.0596531 33.4675545, -112.0596705 33.4664886, -112.0596756 33.4661726, -112.0596808 33.4658548, -112.0596805 33.4658249, -112.0596827 33.465739)",1
East Portland Street,1092,5667014,967,162,1,112.8004328,1,29,,residential,6,"LINESTRING (-112.0737669 33.4600056, -112.0736976 33.4600066, -112.0736678 33.4600071, -112.0732039 33.4600089, -112.072551 33.4600147)",1
East Portland Street,1093,5667014,162,967,1,112.8004328,1,29,,residential,6,"LINESTRING (-112.072551 33.4600147, -112.0732039 33.4600089, -112.0736678 33.4600071, -112.0736976 33.4600066, -112.0737669 33.4600056)",1
East Portland Street,1094,5667014,162,572,1,121.0895271,1,29,,residential,6,"LINESTRING (-112.072551 33.4600147, -112.0719171 33.4600076, -112.0712458 33.4600004)",1
East Portland Street,1095,5667014,572,162,1,121.0895271,1,29,,residential,6,"LINESTRING (-112.0712458 33.4600004, -112.0719171 33.4600076, -112.072551 33.4600147)",1
East Portland Street,1096,5667014,572,373,1,171.0390809,1,29,,residential,6,"LINESTRING (-112.0712458 33.4600004, -112.0702796 33.459999, -112.0694021 33.4599909)",1
East Portland Street,1097,5667014,373,572,1,171.0390809,1,29,,residential,6,"LINESTRING (-112.0694021 33.4599909, -112.0702796 33.459999, -112.0712458 33.4600004)",1
East Portland Street,1098,5667014,373,657,1,178.4954893,1,29,,residential,6,"LINESTRING (-112.0694021 33.4599909, -112.0686675 33.4599873, -112.067478 33.4599815)",1
East Portland Street,1099,5667014,657,373,1,178.4954893,1,29,,residential,6,"LINESTRING (-112.067478 33.4599815, -112.0686675 33.4599873, -112.0694021 33.4599909)",1
East Portland Street,1100,5667014,657,433,1,170.3897774,1,29,,residential,6,"LINESTRING (-112.067478 33.4599815, -112.0669667 33.4599782, -112.0662541 33.4599736, -112.0656413 33.4599696)",1
East Portland Street,1101,5667014,433,657,1,170.3897774,1,29,,residential,6,"LINESTRING (-112.0656413 33.4599696, -112.0662541 33.4599736, -112.0669667 33.4599782, -112.067478 33.4599815)",1
East Portland Street,1102,5667014,433,1466,1,29.90233123,1,29,,residential,6,"LINESTRING (-112.0656413 33.4599696, -112.0654301 33.4599632, -112.0653194 33.4599564)",1
East Portland Street,1103,5667014,1466,433,1,29.90233123,1,29,,residential,6,"LINESTRING (-112.0653194 33.4599564, -112.0654301 33.4599632, -112.0656413 33.4599696)",1
East Portland Street,1104,5667018,622,339,1,410.9928692,1,25,,residential,6,"LINESTRING (-112.0346674 33.4599807, -112.0331997 33.4599798, -112.0317867 33.4599718, -112.0303811 33.4599616, -112.0302371 33.4599606)",1
East Portland Street,1105,5667018,339,622,1,410.9928692,1,25,,residential,6,"LINESTRING (-112.0302371 33.4599606, -112.0303811 33.4599616, -112.0317867 33.4599718, -112.0331997 33.4599798, -112.0346674 33.4599807)",1
East Portland Street,1106,5667027,530,641,1,204.2990709,1,25,,residential,6,"LINESTRING (-112.0520531 33.4604851, -112.0498508 33.4604871)",1
East Portland Street,1107,5667027,641,530,1,204.2990709,1,25,,residential,6,"LINESTRING (-112.0498508 33.4604871, -112.0520531 33.4604851)",1
East Portland Street,1108,5667027,641,478,1,202.9161436,1,25,,residential,6,"LINESTRING (-112.0498508 33.4604871, -112.0479272 33.4605099, -112.0478506 33.4605108, -112.0476637 33.4605157)",1
East Portland Street,1109,5667027,478,641,1,202.9161436,1,25,,residential,6,"LINESTRING (-112.0476637 33.4605157, -112.0478506 33.4605108, -112.0479272 33.4605099, -112.0498508 33.4604871)",1
East Portland Street,1110,5667027,478,176,1,203.6853801,1,25,,residential,6,"LINESTRING (-112.0476637 33.4605157, -112.0474684 33.4605209, -112.0470257 33.4605167, -112.0464338 33.4605111, -112.0461643 33.4605086, -112.0461431 33.4605084, -112.0454682 33.4605099)",1
East Portland Street,1111,5667027,176,478,1,203.6853801,1,25,,residential,6,"LINESTRING (-112.0454682 33.4605099, -112.0461431 33.4605084, -112.0461643 33.4605086, -112.0464338 33.4605111, -112.0470257 33.4605167, -112.0474684 33.4605209, -112.0476637 33.4605157)",1
East Portland Street,1112,5667027,176,520,1,99.82560326,1,25,,residential,6,"LINESTRING (-112.0454682 33.4605099, -112.0443922 33.4604977)",1
East Portland Street,1113,5667027,520,176,1,99.82560326,1,25,,residential,6,"LINESTRING (-112.0443922 33.4604977, -112.0454682 33.4605099)",1
East Portland Street,1114,5667027,520,660,1,97.57268022,1,25,,residential,6,"LINESTRING (-112.0443922 33.4604977, -112.0438665 33.4604955, -112.0433404 33.4604933)",1
East Portland Street,1115,5667027,660,520,1,97.57268022,1,25,,residential,6,"LINESTRING (-112.0433404 33.4604933, -112.0438665 33.4604955, -112.0443922 33.4604977)",1
East Portland Street,1116,5667027,660,555,1,200.2868419,1,25,,residential,6,"LINESTRING (-112.0433404 33.4604933, -112.0411814 33.460481)",1
East Portland Street,1117,5667027,555,660,1,200.2868419,1,25,,residential,6,"LINESTRING (-112.0411814 33.460481, -112.0433404 33.4604933)",1
East Portland Street,1118,5667027,555,445,1,201.0778199,1,25,,residential,6,"LINESTRING (-112.0411814 33.460481, -112.0390139 33.4604658)",1
East Portland Street,1119,5667027,445,555,1,201.0778199,1,25,,residential,6,"LINESTRING (-112.0390139 33.4604658, -112.0411814 33.460481)",1
West Washington Street,1120,5668620,276,397,1,206.1736617,1,29,,residential,6,"LINESTRING (-112.1087701 33.4480525, -112.1109922 33.4480358)",1
West Washington Street,1121,5668620,397,276,1,206.1736617,1,29,,residential,6,"LINESTRING (-112.1109922 33.4480358, -112.1087701 33.4480525)",1
West Washington Street,1122,5668620,397,1122,1,202.1189013,1,29,,residential,6,"LINESTRING (-112.1109922 33.4480358, -112.1118419 33.4480295, -112.1128799 33.4480218, -112.1131706 33.4480196)",1
West Washington Street,1123,5668620,1122,397,1,202.1189013,1,29,,residential,6,"LINESTRING (-112.1131706 33.4480196, -112.1128799 33.4480218, -112.1118419 33.4480295, -112.1109922 33.4480358)",1
Hospital Drive,1124,5668630,337,198,1,65.84935887,1,15,,unclassified,11,"LINESTRING (-112.0302182 33.45641, -112.0300437 33.4564087, -112.0296881 33.4564113, -112.0295875 33.4564135, -112.0295097 33.4564018)",1
Hospital Drive,1125,5668630,198,337,1,65.84935887,1,15,,unclassified,11,"LINESTRING (-112.0295097 33.4564018, -112.0295875 33.4564135, -112.0296881 33.4564113, -112.0300437 33.4564087, -112.0302182 33.45641)",1
North 11th Avenue,1126,5669297,1329,1562,1,203.2327611,1,25,,residential,6,"LINESTRING (-112.0870312 33.4492562, -112.0870329 33.4496056, -112.0870338 33.4497759, -112.0870345 33.4499073, -112.0870404 33.4510839)",1
North 11th Avenue,1127,5669297,1562,1329,1,203.2327611,1,25,,residential,6,"LINESTRING (-112.0870404 33.4510839, -112.0870345 33.4499073, -112.0870338 33.4497759, -112.0870329 33.4496056, -112.0870312 33.4492562)",1
North 11th Avenue,1128,5669361,664,545,1,106.5695153,1,25,,residential,6,"LINESTRING (-112.0870024 33.4617624, -112.0870162 33.4618014, -112.0870217 33.4618512, -112.0870335 33.4622308, -112.0870328 33.4627188)",1
North 11th Avenue,1129,5669361,545,664,1,106.5695153,1,25,,residential,6,"LINESTRING (-112.0870328 33.4627188, -112.0870335 33.4622308, -112.0870217 33.4618512, -112.0870162 33.4618014, -112.0870024 33.4617624)",1
North 11th Avenue,1130,5669361,545,665,1,113.7375478,1,25,,residential,6,"LINESTRING (-112.0870328 33.4627188, -112.0870427 33.4632437, -112.0870413 33.4637416)",1
North 11th Avenue,1131,5669361,665,545,1,113.7375478,1,25,,residential,6,"LINESTRING (-112.0870413 33.4637416, -112.0870427 33.4632437, -112.0870328 33.4627188)",1
North 11th Avenue,1132,5669361,665,134,1,113.6532824,1,25,,residential,6,"LINESTRING (-112.0870413 33.4637416, -112.0870437 33.4642523, -112.0870463 33.4647637)",1
North 11th Avenue,1133,5669361,134,665,1,113.6532824,1,25,,residential,6,"LINESTRING (-112.0870463 33.4647637, -112.0870437 33.4642523, -112.0870413 33.4637416)",1
North 11th Avenue,1134,5669361,134,607,1,119.437278,1,25,,residential,6,"LINESTRING (-112.0870463 33.4647637, -112.087052 33.4652685, -112.0870527 33.4656959, -112.0870517 33.4658378)",1
North 11th Avenue,1135,5669361,607,134,1,119.437278,1,25,,residential,6,"LINESTRING (-112.0870517 33.4658378, -112.0870527 33.4656959, -112.087052 33.4652685, -112.0870463 33.4647637)",1
North 11th Avenue,1136,5669361,607,269,1,201.8921094,1,25,,residential,6,"LINESTRING (-112.0870517 33.4658378, -112.0870556 33.4659779, -112.087062 33.4663198, -112.0870445 33.4676533)",1
North 11th Avenue,1137,5669361,269,607,1,201.8921094,1,25,,residential,6,"LINESTRING (-112.0870445 33.4676533, -112.087062 33.4663198, -112.0870556 33.4659779, -112.0870517 33.4658378)",1
South 16th Street,1138,5670179,1295,1188,1,16.13746736,2,39,,secondary,4,"LINESTRING (-112.0477799 33.4483584, -112.0477821 33.4482642, -112.0477833 33.4482133)",1
South 16th Street,1139,5670179,1188,1295,1,16.13746736,2,39,,secondary,4,"LINESTRING (-112.0477833 33.4482133, -112.0477821 33.4482642, -112.0477799 33.4483584)",1
West Roosevelt Street,1140,5672153,932,1218,1,24.77258492,3,29,,tertiary,5,"LINESTRING (-112.0737978 33.4586538, -112.0738889 33.4586504, -112.0739969 33.4586465, -112.0740643 33.4586408)",1
West Roosevelt Street,1141,5672153,1218,932,1,24.77258492,2,29,,tertiary,5,"LINESTRING (-112.0740643 33.4586408, -112.0739969 33.4586465, -112.0738889 33.4586504, -112.0737978 33.4586538)",1
West Roosevelt Street,1142,5672199,669,670,1,149.1564343,1,29,,unclassified,11,"LINESTRING (-112.104398 33.4581608, -112.104955 33.4581687, -112.1052081 33.4581723, -112.1057165 33.4581795, -112.1059722 33.4581831, -112.1060056 33.4581836)",1
West Roosevelt Street,1143,5672199,670,669,1,149.1564343,1,29,,unclassified,11,"LINESTRING (-112.1060056 33.4581836, -112.1059722 33.4581831, -112.1057165 33.4581795, -112.1052081 33.4581723, -112.104955 33.4581687, -112.104398 33.4581608)",1
West Roosevelt Street,1144,5672199,670,650,1,134.2489938,1,29,,unclassified,11,"LINESTRING (-112.1060056 33.4581836, -112.1061891 33.4581827, -112.1066148 33.4581807, -112.1069628 33.458179, -112.1070864 33.4581775, -112.1073465 33.458176, -112.1074527 33.4581754)",1
West Roosevelt Street,1145,5672199,650,670,1,134.2489938,1,29,,unclassified,11,"LINESTRING (-112.1074527 33.4581754, -112.1073465 33.458176, -112.1070864 33.4581775, -112.1069628 33.458179, -112.1066148 33.4581807, -112.1061891 33.4581827, -112.1060056 33.4581836)",1
North 21st Avenue,1146,5672891,663,1514,1,121.8165142,1,25,,residential,6,"LINESTRING (-112.1044424 33.4480779, -112.1044446 33.4486278, -112.1044489 33.4490955, -112.10445 33.4491734)",1
North 21st Avenue,1147,5672891,1514,663,1,121.8165142,1,25,,residential,6,"LINESTRING (-112.10445 33.4491734, -112.1044489 33.4490955, -112.1044446 33.4486278, -112.1044424 33.4480779)",1
North 21st Avenue,1148,5672891,1514,671,1,116.6658797,1,25,,residential,6,"LINESTRING (-112.10445 33.4491734, -112.1044498 33.4492719, -112.1044479 33.4502226)",1
North 21st Avenue,1149,5672891,671,1514,1,116.6658797,1,25,,residential,6,"LINESTRING (-112.1044479 33.4502226, -112.1044498 33.4492719, -112.10445 33.4491734)",1
North 21st Avenue,1150,5672891,671,593,1,111.9853934,1,25,,residential,6,"LINESTRING (-112.1044479 33.4502226, -112.1044524 33.4504264, -112.1044545 33.4506682, -112.1044583 33.4508932, -112.1044623 33.4511317, -112.1044648 33.4512296)",1
North 21st Avenue,1151,5672891,593,671,1,111.9853934,1,25,,residential,6,"LINESTRING (-112.1044648 33.4512296, -112.1044623 33.4511317, -112.1044583 33.4508932, -112.1044545 33.4506682, -112.1044524 33.4504264, -112.1044479 33.4502226)",1
North 21st Avenue,1152,5672891,593,576,1,409.03307,1,25,,residential,6,"LINESTRING (-112.1044648 33.4512296, -112.1044648 33.451329, -112.1044739 33.4519746, -112.1044689 33.4524699, -112.1044661 33.4527486, -112.1044653 33.4530003, -112.1044637 33.4535236, -112.1044616 33.4536175, -112.1044547 33.4539322, -112.1044416 33.4544867, -112.1044323 33.4549078)",1
North 21st Avenue,1153,5672891,576,593,1,409.03307,1,25,,residential,6,"LINESTRING (-112.1044323 33.4549078, -112.1044416 33.4544867, -112.1044547 33.4539322, -112.1044616 33.4536175, -112.1044637 33.4535236, -112.1044653 33.4530003, -112.1044661 33.4527486, -112.1044689 33.4524699, -112.1044739 33.4519746, -112.1044648 33.451329, -112.1044648 33.4512296)",1
South 13th Avenue,1154,5676938,673,468,1,118.7808348,1,29,,residential,6,"LINESTRING (-112.0892316 33.4470683, -112.0892315 33.4469611, -112.0892315 33.4469017, -112.0892315 33.4467873, -112.0892314 33.4465145, -112.0892365 33.4460959, -112.0892366 33.4460001)",1
South 13th Avenue,1155,5676938,468,673,1,118.7808348,1,29,,residential,6,"LINESTRING (-112.0892366 33.4460001, -112.0892365 33.4460959, -112.0892314 33.4465145, -112.0892315 33.4467873, -112.0892315 33.4469017, -112.0892315 33.4469611, -112.0892316 33.4470683)",1
North 1st Avenue,1156,5677003,605,264,1,212.13696,1,29,,residential,6,"LINESTRING (-112.075897 33.465754, -112.075897 33.465974, -112.075897 33.4662863, -112.0758942 33.4665714, -112.0758926 33.4667319, -112.0758845 33.4671529, -112.075884 33.4671814, -112.0758894 33.4676617)",1
North 1st Avenue,1157,5677003,264,605,1,212.13696,1,29,,residential,6,"LINESTRING (-112.0758894 33.4676617, -112.075884 33.4671814, -112.0758845 33.4671529, -112.0758926 33.4667319, -112.0758942 33.4665714, -112.075897 33.4662863, -112.075897 33.465974, -112.075897 33.465754)",1
Palmcroft Way Southeast,1158,5677138,654,270,1,188.9412117,1,29,,residential,6,"LINESTRING (-112.0892247 33.4667866, -112.0883639 33.4667746, -112.0882438 33.4668533, -112.0881579 33.4669536, -112.0881494 33.4676839)",1
Palmcroft Way Southeast,1159,5677138,270,654,1,188.9412117,1,29,,residential,6,"LINESTRING (-112.0881494 33.4676839, -112.0881579 33.4669536, -112.0882438 33.4668533, -112.0883639 33.4667746, -112.0892247 33.4667866)",1
North 7th Place,1160,5677269,658,675,1,145.2668975,1,29,,residential,6,"LINESTRING (-112.0645683 33.4599454, -112.0645739 33.4611739, -112.0645239 33.4612397)",1
North 7th Place,1161,5677269,675,658,1,145.2668975,1,29,,residential,6,"LINESTRING (-112.0645239 33.4612397, -112.0645739 33.4611739, -112.0645683 33.4599454)",1
Palmcroft Way Southwest,1162,5677668,654,272,1,187.6320897,1,29,,residential,6,"LINESTRING (-112.0892247 33.4667866, -112.0898018 33.4667896, -112.090049 33.4667882, -112.0902223 33.466864, -112.0902954 33.4669959, -112.0903013 33.4676871)",1
Palmcroft Way Southwest,1163,5677668,272,654,1,187.6320897,1,29,,residential,6,"LINESTRING (-112.0903013 33.4676871, -112.0902954 33.4669959, -112.0902223 33.466864, -112.090049 33.4667882, -112.0898018 33.4667896, -112.0892247 33.4667866)",1
North 16th Avenue,1164,5678371,591,34,1,208.0692769,1,25,,residential,6,"LINESTRING (-112.0940066 33.4513269, -112.0940069 33.451452, -112.0940085 33.451844, -112.0940094 33.4520623, -112.0940105 33.4524652, -112.0940116 33.4525834, -112.0940141 33.4531981)",1
